Pitch,Duration,Concurrent_Notes,Dist_To_Highest,Dist_To_Lowest,Hand_Label
72,0.5,2,0,16,1
56,2.0,2,16,0,0
44,0.25,4,22,0,1
63,0.5,4,3,19,0
66,0.5,4,0,22,0
51,0.25,4,15,0,1
63,0.5,4,3,12,0
66,0.5,4,0,15,0
53,0.25,4,13,0,1
63,0.5,4,3,10,0
66,0.5,4,0,13,0
54,0.25,2,7,0,1
61,1.0,2,0,7,0
68,0.5,4,0,7,1
65,0.5,4,3,4,0
68,0.5,4,0,7,0
78,0.5,2,0,19,1
59,1.0,2,19,0,0
77,0.5,4,0,18,1
65,0.5,4,12,6,0
68,0.5,4,9,9,0
77,0.25,3,1,19,1
78,0.25,3,0,20,1
58,2.0,3,20,0,0
77,0.25,2,0,19,1
75,0.5,4,0,17,1
65,0.5,4,10,7,0
68,0.5,4,7,10,0
75,0.25,5,2,17,1
77,0.25,5,0,19,1
65,0.5,5,12,7,0
68,0.5,5,9,10,0
75,0.25,4,0,17,1
73,0.5,4,0,15,1
65,0.5,4,8,7,0
68,0.5,4,5,10,0
73,0.25,3,2,15,1
75,0.25,3,0,17,1
58,2.0,3,17,0,0
73,0.25,2,0,15,1
72,0.5,4,0,14,1
65,0.5,4,7,7,0
68,0.5,4,4,10,0
70,0.25,4,0,12,1
65,0.5,4,5,7,0
68,0.5,4,2,10,0
72,0.25,4,0,14,1
65,0.5,4,7,7,0
68,0.5,4,4,10,0
73,0.5,2,0,15,1
58,2.0,2,15,0,0
49,0.5,4,19,0,1
65,0.5,4,3,16,0
68,0.5,4,0,19,0
56,0.5,4,12,0,1
65,0.5,4,3,9,0
68,0.5,4,0,12,0
47,0.25,4,21,0,1
65,0.5,4,3,18,0
68,0.5,4,0,21,0
46,0.25,2,17,0,1
63,1.0,2,0,17,0
70,0.5,4,0,7,1
66,0.5,4,4,3,0
70,0.5,4,0,7,0
80,0.5,2,0,19,1
61,1.0,2,19,0,0
78,0.5,4,0,17,1
65,0.5,4,13,4,0
70,0.5,4,8,9,0
78,0.25,3,2,18,1
80,0.25,3,0,20,1
60,2.0,3,20,0,0
78,0.25,2,0,18,1
77,0.5,4,0,17,1
67,0.5,4,10,7,0
70,0.5,4,7,10,0
77,0.25,5,1,17,1
78,0.25,5,0,18,1
67,0.5,5,11,7,0
70,0.5,5,8,10,0
77,0.25,4,0,17,1
75,0.5,4,0,15,1
67,0.5,4,8,7,0
70,0.5,4,5,10,0
75,0.25,3,2,15,1
77,0.25,3,0,17,1
60,2.0,3,17,0,0
75,0.25,2,0,15,1
74,0.5,4,0,14,1
67,0.5,4,7,7,0
70,0.5,4,4,10,0
72,0.25,4,0,12,1
67,0.5,4,5,7,0
70,0.5,4,2,10,0
74,0.25,4,0,14,1
67,0.5,4,7,7,0
70,0.5,4,4,10,0
75,0.5,2,0,15,1
60,2.0,2,15,0,0
51,0.5,4,19,0,1
67,0.5,4,3,16,0
70,0.5,4,0,19,0
58,0.5,4,12,0,1
67,0.5,4,3,9,0
70,0.5,4,0,12,0
49,0.25,4,21,0,1
67,0.5,4,3,18,0
70,0.5,4,0,21,0
48,0.25,2,17,0,1
65,2.0,2,0,17,0
72,0.5,4,0,7,1
68,0.5,4,4,3,0
72,0.5,4,0,7,0
82,0.5,4,0,17,1
68,0.5,4,14,3,0
72,0.5,4,10,7,0
80,0.5,4,0,15,1
68,0.5,4,12,3,0
72,0.5,4,8,7,0
80,0.25,3,2,22,1
82,0.25,3,0,24,1
58,1.0,3,24,0,0
80,0.25,2,0,22,1
79,0.5,4,0,21,1
65,0.5,4,14,7,0
68,0.5,4,11,10,0
79,0.25,5,1,20,1
80,0.25,5,0,21,1
59,1.0,5,21,0,0
65,0.5,5,15,6,0
68,0.5,5,12,9,0
79,0.25,4,0,20,1
77,0.5,4,0,18,1
65,0.5,4,12,6,0
68,0.5,4,9,9,0
77,0.25,3,2,17,1
79,0.25,3,0,19,1
60,2.0,3,19,0,0
77,0.25,2,0,17,1
76,0.5,4,0,16,1
63,0.5,4,13,3,0
67,0.5,4,9,7,0
74,0.5,4,0,14,1
63,0.5,4,11,3,0
67,0.5,4,7,7,0
76,0.5,4,0,16,1
63,0.5,4,13,3,0
67,0.5,4,9,7,0
79,0.25,3,1,23,1
80,0.25,3,0,24,1
56,2.0,3,24,0,0
79,0.25,2,0,23,1
77,0.5,4,0,21,1
63,0.5,4,14,7,0
65,0.5,4,12,9,0
77,0.25,5,2,21,1
79,0.25,5,0,23,1
63,0.5,5,16,7,0
65,0.5,5,14,9,0
77,0.25,4,0,21,1
75,0.5,4,0,19,1
63,0.5,4,12,7,0
65,0.5,4,10,9,0
75,0.25,3,2,17,1
77,0.25,3,0,19,1
58,2.0,3,19,0,0
75,0.25,2,0,17,1
74,0.5,4,0,16,1
63,0.5,4,11,5,0
67,0.5,4,7,9,0
72,0.5,4,0,14,1
63,0.5,4,9,5,0
67,0.5,4,5,9,0
74,0.5,4,0,16,1
63,0.5,4,11,5,0
67,0.5,4,7,9,0
77,0.25,3,2,19,1
79,0.25,3,0,21,1
58,2.0,3,21,0,0
77,0.25,2,0,19,1
75,0.5,4,0,17,1
62,0.5,4,13,4,0
65,0.5,4,10,7,0
75,0.25,5,2,17,1
77,0.25,5,0,19,1
62,0.5,5,15,4,0
65,0.5,5,12,7,0
75,0.25,4,0,17,1
74,0.5,4,0,16,1
62,0.5,4,12,4,0
65,0.5,4,9,7,0
74,0.25,3,1,23,1
75,0.25,3,0,24,1
51,2.0,3,24,0,0
74,0.25,3,0,23,1
58,0.25,3,16,7,0
72,0.5,3,0,21,1
55,0.25,3,17,4,0
58,0.25,3,14,7,0
72,0.25,4,2,21,1
74,0.25,4,0,23,1
55,0.25,4,19,4,0
72,0.25,3,0,21,1
58,0.25,3,14,7,0
71,0.5,3,0,20,1
55,0.25,3,16,4,0
58,0.25,3,13,7,0
72,0.25,4,2,21,1
74,0.25,4,0,23,1
55,0.25,4,19,4,0
51,1.0,4,23,0,0
72,0.25,3,0,21,1
58,0.25,3,14,7,0
70,0.5,3,0,19,1
55,0.25,3,15,4,0
58,0.25,3,12,7,0
70,0.25,2,0,19,1
51,1.0,2,19,0,0
58,0.25,2,0,7,0
70,0.25,3,0,19,1
55,0.25,3,15,4,0
58,0.25,2,0,7,0
72,0.25,3,2,23,1
74,0.25,3,0,25,1
49,2.0,3,25,0,0
72,0.25,3,0,23,1
58,0.25,3,14,9,0
70,0.5,3,0,21,1
55,0.25,3,15,6,0
58,0.25,3,12,9,0
70,0.25,3,0,21,1
55,0.25,3,15,6,0
58,0.25,2,0,9,0
70,0.25,3,0,21,1
55,0.25,3,15,6,0
58,0.25,2,0,9,0
55,0.25,2,0,6,0
49,1.0,2,6,0,0
63,0.25,3,0,14,1
58,0.25,3,5,9,0
67,0.25,3,0,18,1
55,0.25,3,12,6,0
63,0.25,3,0,14,1
58,0.25,3,5,9,0
75,1.0,2,0,26,1
49,1.0,2,26,0,0
63,0.25,4,12,14,1
58,0.25,4,17,9,0
67,0.25,4,8,18,1
55,0.25,4,20,6,0
63,0.25,4,12,14,1
58,0.25,4,17,9,0
67,0.25,3,8,19,1
75,1.0,3,0,27,1
48,0.25,3,27,0,0
63,0.25,3,12,7,1
56,0.25,3,19,0,0
67,0.25,3,8,16,1
51,0.25,3,24,0,0
63,0.25,3,12,7,1
56,0.25,3,19,0,0
75,1.0,2,0,29,1
46,0.25,2,29,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
67,0.25,3,8,19,1
48,0.25,3,27,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
44,0.25,1,0,0,0
63,0.25,2,0,7,1
56,0.25,2,7,0,0
67,0.25,2,0,19,1
48,0.25,2,19,0,0
63,0.25,2,0,7,1
56,0.25,2,7,0,0
75,1.0,2,0,32,1
43,0.25,2,32,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
67,0.25,3,8,19,1
48,0.25,3,27,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
67,0.25,3,8,26,1
75,1.0,3,0,34,1
41,0.25,3,34,0,0
63,0.25,3,12,10,1
53,0.25,3,22,0,0
67,0.25,3,8,19,1
48,0.25,3,27,0,0
63,0.25,3,12,10,1
53,0.25,3,22,0,0
75,1.0,2,0,36,1
39,0.25,2,36,0,0
63,0.25,3,12,12,1
51,0.25,3,24,0,0
67,0.25,3,8,26,1
41,0.25,3,34,0,0
63,0.25,3,12,12,1
51,0.25,3,24,0,0
75,0.25,2,0,37,1
38,0.25,2,37,0,0
63,0.25,2,0,13,1
50,0.25,2,13,0,0
68,0.25,2,0,27,1
41,0.25,2,27,0,0
63,0.25,2,0,13,1
50,0.25,2,13,0,0
76,0.25,2,0,40,1
36,0.25,2,40,0,0
64,0.25,2,0,16,1
48,0.25,2,16,0,0
72,0.25,2,0,31,1
41,0.25,2,31,0,0
64,0.25,2,0,16,1
48,0.25,2,16,0,0
77,0.25,2,0,43,1
34,0.25,2,43,0,0
65,0.25,2,0,19,1
46,0.25,2,19,0,0
72,0.25,2,0,31,1
41,0.25,2,31,0,0
65,0.25,2,0,19,1
46,0.25,2,19,0,0
79,0.25,2,0,47,1
32,0.25,2,47,0,0
67,0.25,2,0,23,1
44,0.25,2,23,0,0
72,0.25,2,0,31,1
41,0.25,2,31,0,0
67,0.25,2,0,23,1
44,0.25,2,23,0,0
80,0.25,2,0,49,1
31,0.25,2,49,0,0
68,0.25,2,0,25,1
43,0.25,2,25,0,0
72,0.25,2,0,33,1
39,0.25,2,33,0,0
68,0.25,2,0,25,1
43,0.25,2,25,0,0
81,0.25,2,0,50,1
31,0.25,2,50,0,0
69,0.25,2,0,26,1
43,0.25,2,26,0,0
72,0.25,2,0,33,1
39,0.25,2,33,0,0
69,0.25,2,0,26,1
43,0.25,2,26,0,0
82,0.25,3,0,50,1
32,0.5,3,50,0,0
44,0.5,3,38,12,0
70,0.25,3,0,38,1
77,0.25,1,0,0,1
70,0.25,1,0,0,1
84,0.25,1,0,0,1
72,0.25,1,0,0,1
77,0.25,1,0,0,1
72,0.25,1,0,0,1
85,0.25,3,0,51,1
46,0.5,3,39,12,0
34,0.5,3,51,0,0
73,0.25,3,0,39,1
77,0.25,1,0,0,1
73,0.25,1,0,0,1
86,0.25,1,0,0,1
74,0.25,1,0,0,1
77,0.25,1,0,0,1
74,0.25,1,0,0,1
87,0.25,2,0,36,1
51,2.0,2,36,0,0
75,0.25,3,0,24,1
58,0.25,3,17,7,0
82,0.25,3,0,31,1
55,0.25,3,27,4,0
75,0.25,3,0,24,1
58,0.25,3,17,7,0
83,0.25,3,0,32,1
55,0.25,3,28,4,0
71,0.25,3,0,20,1
58,0.25,3,13,7,0
75,0.25,3,0,24,1
55,0.25,3,20,4,0
71,0.25,3,0,20,1
58,0.25,3,13,7,0
55,0.25,2,0,4,0
51,1.0,2,4,0,0
72,0.25,3,0,21,1
58,0.25,3,14,7,0
75,0.25,3,0,24,1
55,0.25,3,20,4,0
72,0.25,3,0,21,1
58,0.25,3,14,7,0
84,0.25,2,0,33,1
51,1.0,2,33,0,0
72,0.25,3,0,21,1
58,0.25,3,14,7,0
75,0.25,3,0,24,1
55,0.25,3,20,4,0
72,0.25,3,0,21,1
58,0.25,3,14,7,0
49,2.0,1,0,0,0
65,0.25,3,0,16,1
58,0.25,3,7,9,0
68,0.25,3,0,19,1
55,0.25,3,13,6,0
65,0.25,3,0,16,1
58,0.25,3,7,9,0
74,0.25,3,0,25,1
55,0.25,3,19,6,0
65,0.25,3,0,16,1
58,0.25,3,7,9,0
68,0.25,3,0,19,1
55,0.25,3,13,6,0
65,0.25,3,0,16,1
58,0.25,3,7,9,0
55,0.25,2,0,6,0
49,1.0,2,6,0,0
63,0.25,3,0,14,1
58,0.25,3,5,9,0
67,0.25,3,0,18,1
55,0.25,3,12,6,0
63,0.25,3,0,14,1
58,0.25,3,5,9,0
75,1.0,2,0,26,1
49,1.0,2,26,0,0
63,0.25,4,12,14,1
58,0.25,4,17,9,0
67,0.25,4,8,18,1
55,0.25,4,20,6,0
63,0.25,4,12,14,1
58,0.25,4,17,9,0
67,0.25,3,8,19,1
75,1.0,3,0,27,1
48,0.25,3,27,0,0
63,0.25,3,12,7,1
56,0.25,3,19,0,0
67,0.25,3,8,16,1
51,0.25,3,24,0,0
63,0.25,3,12,7,1
56,0.25,3,19,0,0
75,1.0,2,0,29,1
46,0.25,2,29,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
67,0.25,3,8,19,1
48,0.25,3,27,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
44,0.25,1,0,0,0
63,0.25,2,0,7,1
56,0.25,2,7,0,0
67,0.25,2,0,19,1
48,0.25,2,19,0,0
63,0.25,2,0,7,1
56,0.25,2,7,0,0
75,1.0,2,0,32,1
43,0.25,2,32,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
67,0.25,3,8,19,1
48,0.25,3,27,0,0
63,0.25,3,12,8,1
55,0.25,3,20,0,0
67,0.25,3,8,26,1
75,1.0,3,0,34,1
41,0.25,3,34,0,0
63,0.25,3,12,10,1
53,0.25,3,22,0,0
67,0.25,3,8,19,1
48,0.25,3,27,0,0
63,0.25,3,12,10,1
53,0.25,3,22,0,0
75,1.0,2,0,36,1
39,0.25,2,36,0,0
63,0.25,3,12,12,1
51,0.25,3,24,0,0
67,0.25,3,8,26,1
41,0.25,3,34,0,0
63,0.25,3,12,12,1
51,0.25,3,24,0,0
75,0.25,2,0,37,1
38,0.25,2,37,0,0
63,0.25,2,0,13,1
50,0.25,2,13,0,0
68,0.25,2,0,27,1
41,0.25,2,27,0,0
63,0.25,2,0,13,1
50,0.25,2,13,0,0
76,0.25,2,0,40,1
36,0.25,2,40,0,0
64,0.25,2,0,16,1
48,0.25,2,16,0,0
72,0.25,2,0,31,1
41,0.25,2,31,0,0
64,0.25,2,0,16,1
48,0.25,2,16,0,0
77,0.25,2,0,43,1
34,0.25,2,43,0,0
65,0.25,2,0,19,1
46,0.25,2,19,0,0
72,0.25,2,0,31,1
41,0.25,2,31,0,0
65,0.25,2,0,19,1
46,0.25,2,19,0,0
79,0.25,2,0,47,1
32,0.25,2,47,0,0
67,0.25,2,0,23,1
44,0.25,2,23,0,0
72,0.25,2,0,31,1
41,0.25,2,31,0,0
67,0.25,2,0,23,1
44,0.25,2,23,0,0
80,0.25,2,0,49,1
31,0.25,2,49,0,0
68,0.25,2,0,25,1
43,0.25,2,25,0,0
72,0.25,2,0,33,1
39,0.25,2,33,0,0
68,0.25,2,0,25,1
43,0.25,2,25,0,0
81,0.25,2,0,50,1
31,0.25,2,50,0,0
69,0.25,2,0,26,1
43,0.25,2,26,0,0
72,0.25,2,0,41,1
31,0.25,2,41,0,0
69,0.25,2,0,26,1
43,0.25,2,26,0,0
82,0.25,3,0,50,1
32,0.5,3,50,0,0
44,0.5,3,38,12,0
70,0.25,3,0,38,1
77,0.25,1,0,0,1
70,0.25,1,0,0,1
84,0.25,1,0,0,1
72,0.25,1,0,0,1
77,0.25,1,0,0,1
72,0.25,1,0,0,1
85,0.25,3,0,51,1
46,0.5,3,39,12,0
34,0.5,3,51,0,0
73,0.25,3,0,39,1
77,0.25,1,0,0,1
73,0.25,1,0,0,1
86,0.25,1,0,0,1
74,0.25,1,0,0,1
77,0.25,1,0,0,1
74,0.25,1,0,0,1
87,0.25,3,0,48,1
39,0.5,3,48,0,0
51,0.5,3,36,12,0
75,0.25,3,0,36,1
82,0.25,3,0,19,1
63,0.5,3,19,0,0
67,0.5,3,15,4,0
75,0.25,3,0,12,1
88,0.25,3,0,25,1
63,0.5,3,25,0,0
67,0.5,3,21,4,0
76,0.25,3,0,13,1
82,0.25,3,0,19,1
63,0.5,3,19,0,0
67,0.5,3,15,4,0
76,0.25,3,0,13,1
60,2.0,1,0,0,0
80,0.25,2,0,20,1
84,0.25,4,0,24,1
63,0.5,4,21,3,0
67,0.5,4,17,7,0
80,0.25,4,0,20,1
89,0.25,4,0,29,1
63,0.5,4,26,3,0
67,0.5,4,22,7,0
80,0.25,4,0,20,1
84,0.25,4,0,24,1
63,0.5,4,21,3,0
67,0.5,4,17,7,0
80,0.25,4,0,20,1
56,2.0,1,0,0,0
77,0.25,2,0,21,1
80,0.25,4,0,24,1
65,0.5,4,15,9,0
63,0.5,4,17,7,0
77,0.25,4,0,21,1
86,0.25,4,0,30,1
63,0.5,4,23,7,0
65,0.5,4,21,9,0
77,0.25,4,0,21,1
80,0.25,4,0,24,1
63,0.5,4,17,7,0
65,0.5,4,15,9,0
77,0.25,4,0,21,1
79,0.25,2,0,21,1
58,2.0,2,21,0,0
87,1.0,4,0,29,1
62,0.5,4,25,4,0
65,0.5,4,22,7,0
62,0.5,4,25,4,0
65,0.5,4,22,7,0
86,0.25,4,0,28,1
62,0.5,4,24,4,0
65,0.5,4,21,7,0
87,0.25,4,0,29,1
89,0.25,2,0,38,1
51,2.0,2,38,0,0
87,0.25,2,0,36,1
86,0.25,4,0,35,1
55,0.5,4,31,4,0
63,0.5,4,23,12,0
84,0.25,4,0,33,1
83,0.25,4,0,32,1
55,0.5,4,28,4,0
63,0.5,4,20,12,0
84,0.25,4,0,33,1
86,0.25,4,0,35,1
55,0.5,4,31,4,0
63,0.5,4,23,12,0
84,0.25,4,0,33,1
82,0.25,2,0,34,1
48,2.0,2,34,0,0
80,0.25,2,0,32,1
79,0.25,5,0,31,1
55,0.5,5,24,7,0
51,0.5,5,28,3,0
60,0.5,5,19,12,0
77,0.25,5,0,29,1
76,0.25,5,0,28,1
55,0.5,5,21,7,0
51,0.5,5,25,3,0
60,0.5,5,16,12,0
77,0.25,5,0,29,1
79,0.25,5,0,31,1
55,0.5,5,24,7,0
51,0.5,5,28,3,0
60,0.5,5,19,12,0
77,0.25,5,0,29,1
75,0.25,2,0,31,1
44,2.0,2,31,0,0
74,0.25,2,0,30,1
72,0.25,5,0,28,1
53,0.5,5,19,9,0
56,0.5,5,16,12,0
51,0.5,5,21,7,0
70,0.25,5,0,26,1
69,0.25,5,0,25,1
53,0.5,5,16,9,0
51,0.5,5,18,7,0
56,0.5,5,13,12,0
70,0.25,5,0,26,1
72,0.25,5,0,28,1
53,0.5,5,19,9,0
51,0.5,5,21,7,0
56,0.5,5,16,12,0
68,0.25,5,0,24,1
67,0.25,2,0,21,1
46,2.0,2,21,0,0
75,1.0,6,12,29,1
87,1.0,6,0,41,1
53,0.5,6,34,7,0
50,0.5,6,37,4,0
58,0.5,6,29,12,0
53,0.5,6,34,7,0
50,0.5,6,37,4,0
58,0.5,6,29,12,0
86,0.25,5,0,40,1
53,0.5,5,33,7,0
50,0.5,5,36,4,0
58,0.5,5,28,12,0
87,0.25,5,0,41,1
89,0.25,2,0,50,1
39,0.5,2,50,0,0
87,0.25,3,0,48,1
51,0.25,3,36,12,0
86,0.25,2,0,47,1
39,0.5,2,47,0,0
84,0.25,3,0,45,1
51,0.25,3,33,12,0
83,0.25,2,0,44,1
39,0.5,2,44,0,0
84,0.25,3,0,45,1
51,0.25,3,33,12,0
86,0.25,2,0,47,1
39,0.5,2,47,0,0
84,0.25,3,0,45,1
51,0.25,3,33,12,0
82,0.25,2,0,43,1
39,0.5,2,43,0,0
80,0.25,3,0,41,1
51,0.25,3,29,12,0
79,0.25,2,0,40,1
39,0.5,2,40,0,0
77,0.25,3,0,38,1
51,0.25,3,26,12,0
76,0.25,2,0,37,1
39,0.5,2,37,0,0
77,0.25,3,0,38,1
51,0.25,3,26,12,0
79,0.25,2,0,40,1
39,0.5,2,40,0,0
77,0.25,3,0,38,1
51,0.25,3,26,12,0
75,0.25,2,0,36,1
39,0.5,2,36,0,0
74,0.25,3,0,35,1
51,0.25,3,23,12,0
72,0.25,2,0,33,1
39,0.5,2,33,0,0
70,0.25,3,0,31,1
51,0.25,3,19,12,0
69,0.25,2,0,30,1
39,0.5,2,30,0,0
70,0.25,3,0,31,1
51,0.25,3,19,12,0
72,0.25,2,0,33,1
39,0.5,2,33,0,0
70,0.25,3,0,31,1
51,0.25,3,19,12,0
75,0.25,2,0,36,1
39,0.5,2,36,0,0
51,0.25,2,0,12,0
63,1.0,2,0,24,1
39,0.5,2,24,0,0
51,0.25,3,12,12,0
39,0.5,2,24,0,0
51,0.25,3,12,12,0
61,0.25,3,6,22,1
67,0.25,3,0,28,1
39,0.5,3,28,0,0
51,0.25,2,0,12,0
60,0.25,3,8,21,1
68,0.25,3,0,29,1
39,0.5,3,29,0,0
51,0.25,2,0,12,0
67,0.25,3,3,28,1
70,0.25,3,0,31,1
39,0.5,3,31,0,0
51,0.25,2,0,12,0
68,0.25,3,4,29,1
72,0.25,3,0,33,1
39,0.5,3,33,0,0
51,0.25,2,0,12,0
68,0.25,3,6,29,1
74,0.25,3,0,35,1
39,0.5,3,35,0,0
51,0.25,2,0,12,0
67,0.25,3,8,29,1
75,0.25,3,0,37,1
38,0.5,3,37,0,0
50,0.25,2,0,12,0
75,1.0,2,0,37,1
38,0.5,2,37,0,0
50,0.25,3,25,12,0
38,0.5,2,37,0,0
50,0.25,3,25,12,0
73,0.25,3,6,35,1
79,0.25,3,0,41,1
38,0.5,3,41,0,0
50,0.25,2,0,12,0
72,0.25,3,8,36,1
80,0.25,3,0,44,1
36,0.5,3,44,0,0
48,0.25,2,0,12,0
79,0.25,3,3,43,1
82,0.25,3,0,46,1
36,0.5,3,46,0,0
48,0.25,2,0,12,0
80,0.25,3,4,44,1
84,0.25,3,0,48,1
36,0.5,3,48,0,0
48,0.25,2,0,12,0
80,0.25,3,6,44,1
86,0.25,3,0,50,1
36,0.5,3,50,0,0
48,0.25,2,0,12,0
87,2.0,3,0,53,1
79,2.0,3,8,45,1
34,0.5,3,53,0,0
46,0.25,4,41,12,0
34,0.5,3,53,0,0
46,0.25,4,41,12,0
34,0.5,3,53,0,0
46,0.25,4,41,12,0
34,0.5,3,53,0,0
46,0.25,4,41,12,0
67,2.0,3,8,35,1
75,2.0,3,0,43,1
32,0.5,3,43,0,0
44,0.25,4,31,12,0
32,0.5,3,43,0,0
44,0.25,4,31,12,0
32,0.5,3,43,0,0
44,0.25,4,31,12,0
32,0.5,3,43,0,0
44,0.25,4,31,12,0
87,2.0,3,0,56,1
79,2.0,3,8,48,1
31,0.5,3,56,0,0
43,0.25,4,44,12,0
31,0.5,3,56,0,0
43,0.25,4,44,12,0
31,0.5,3,56,0,0
43,0.25,4,44,12,0
31,0.5,3,56,0,0
43,0.25,4,44,12,0
67,2.0,4,8,37,1
75,2.0,4,0,45,1
30,2.0,4,45,0,0
42,2.0,4,33,12,0
87,2.0,4,0,45,1
84,2.0,4,3,42,1
42,2.0,4,45,0,0
54,2.0,4,33,12,0
72,2.0,6,3,41,1
75,2.0,6,0,44,1
31,2.75,6,44,0,0
34,2.75,6,41,3,0
38,2.75,6,37,7,0
43,2.75,6,32,12,0
84,2.0,7,2,53,1
81,2.0,7,5,50,1
86,2.0,7,0,55,1
58,0.25,4,28,0,0
57,0.75,4,29,0,0
55,0.25,4,31,0,0
57,2.0,4,5,0,1
60,2.0,4,2,3,1
62,2.0,4,0,5,1
61,2.0,4,1,4,0
55,2.75,5,12,0,1
58,2.75,5,9,3,1
62,2.75,5,5,7,1
67,2.75,5,0,12,1
62,1.0,5,5,7,0
51,0.25,5,16,0,0
63,2.75,5,4,8,0
62,0.25,3,5,0,1
67,0.25,3,0,5,1
62,0.75,4,7,0,1
66,0.75,4,3,4,1
69,0.75,4,0,7,1
62,0.25,4,8,0,1
67,0.25,4,3,5,1
70,0.25,4,0,8,1
64,2.0,4,6,1,1
67,2.0,4,3,4,1
70,2.0,4,0,7,1
63,0.25,4,7,0,0
62,0.75,4,8,0,0
60,0.25,4,10,0,0
66,1.0,3,3,8,1
69,1.0,3,0,11,1
58,3.0,3,11,0,0
66,2.75,4,6,8,1
69,2.75,4,3,11,1
72,2.75,4,0,14,1
51,0.25,4,21,0,0
63,2.75,4,9,0,0
69,0.25,4,3,6,1
66,0.25,4,6,3,1
72,0.25,4,0,9,1
66,0.75,4,8,3,1
69,0.75,4,5,6,1
74,0.75,4,0,11,1
69,0.25,4,6,6,1
75,0.25,4,0,12,1
66,0.25,4,9,3,1
75,2.0,4,0,12,1
66,2.0,4,9,3,1
69,2.0,4,6,6,1
63,0.25,4,12,0,0
62,0.75,4,13,0,0
60,0.25,4,15,0,0
67,1.0,4,7,7,1
74,1.0,4,0,14,1
70,1.0,4,4,10,1
60,1.0,4,14,0,0
59,2.0,1,0,0,0
66,2.75,4,6,7,1
69,2.75,4,3,10,1
72,2.75,4,0,13,1
59,1.0,4,13,0,0
59,1.0,4,13,0,0
69,0.25,4,3,10,1
66,0.25,4,6,7,1
72,0.25,4,0,13,1
66,0.75,4,8,19,1
69,0.75,4,5,22,1
74,0.75,4,0,27,1
47,2.0,4,27,0,0
69,0.25,4,6,22,1
75,0.25,4,0,28,1
66,0.25,4,9,19,1
75,2.0,4,0,28,1
66,2.0,4,9,19,1
69,2.0,4,6,22,1
47,2.0,4,28,0,0
64,2.0,4,12,17,1
67,2.0,4,9,20,1
76,2.0,4,0,29,1
35,2.0,4,41,0,0
63,2.0,4,6,28,1
66,2.0,4,3,31,1
69,2.0,4,0,34,1
35,1.0,4,34,0,0
59,2.0,4,8,19,1
64,2.0,4,3,24,1
67,2.0,4,0,27,1
40,0.5,4,27,0,0
52,0.25,5,15,12,0
40,0.5,4,27,0,0
52,0.25,5,15,12,0
40,0.5,4,27,0,0
52,0.25,5,15,12,0
40,0.5,4,27,0,0
52,0.25,5,15,12,0
57,2.0,5,9,17,1
60,2.0,5,6,20,1
63,2.0,5,3,23,1
66,2.0,5,0,26,1
40,0.5,5,26,0,0
52,0.25,6,14,12,0
40,0.5,5,26,0,0
52,0.25,6,14,12,0
40,0.5,5,26,0,0
52,0.25,6,14,12,0
40,0.5,5,26,0,0
52,0.25,6,14,12,0
54,2.0,5,9,14,1
57,2.0,5,6,17,1
63,2.0,5,0,23,1
52,0.5,5,11,12,0
40,0.5,5,23,0,0
55,0.5,5,8,1,0
59,0.5,5,4,5,0
55,0.5,5,8,1,0
59,0.5,5,4,5,0
55,0.5,5,8,1,0
59,0.5,5,4,5,0
64,0.25,2,0,12,1
52,0.5,2,12,0,0
69,0.25,3,0,14,1
55,0.5,3,14,0,0
59,0.5,3,10,4,0
67,0.25,3,0,12,1
55,0.5,3,12,0,0
59,0.5,3,8,4,0
69,0.25,4,6,14,1
75,0.25,4,0,20,1
55,0.5,4,20,0,0
59,0.5,4,16,4,0
67,0.25,3,9,15,1
76,0.25,3,0,24,1
52,0.5,3,24,0,0
75,0.25,4,6,18,1
81,0.25,4,0,24,1
57,0.5,4,24,0,0
60,0.5,4,21,3,0
76,0.25,4,3,19,1
79,0.25,4,0,22,1
57,0.5,4,22,0,0
60,0.5,4,19,3,0
81,0.25,4,6,24,1
87,0.25,4,0,30,1
57,0.5,4,30,0,0
60,0.5,4,27,3,0
79,0.5,3,9,28,1
88,0.5,3,0,37,1
51,0.5,3,37,0,0
57,0.5,2,3,0,0
60,0.5,2,0,3,0
64,0.5,4,12,7,1
76,0.5,4,0,19,1
57,0.5,4,19,0,0
60,0.5,4,16,3,0
57,0.5,2,3,0,0
60,0.5,2,0,3,0
38,0.5,1,0,0,0
50,0.25,2,0,12,0
64,0.25,3,12,26,1
76,0.25,3,0,38,1
38,0.5,3,38,0,0
50,0.25,2,0,12,0
66,0.25,3,12,28,1
78,0.25,3,0,40,1
38,0.5,3,40,0,0
50,0.25,2,0,12,0
67,0.25,3,12,29,1
79,0.25,3,0,41,1
38,0.5,3,41,0,0
50,0.25,2,0,12,0
67,1.0,3,12,29,1
79,1.0,3,0,41,1
38,0.5,3,41,0,0
50,0.25,4,29,12,0
